API v2.0.0
Time,P4,Fz,Pz,P3,PO8,PO7,Oz,Trial,Num_Sequences,Sequence,Tag,Label,Flash_Event
2.422019,-700.427000,-64.407074,-650.990864,-818.185718,-623.502017,-180.499948,-926.593162,0,6,0,0,0,0
2.426008,-691.999000,-62.885806,-641.064799,-811.555561,-612.080827,-170.572735,-905.583733,0,6,0,0,0,0
2.430173,-696.213000,-57.490440,-647.675703,-818.466325,-618.689379,-178.384846,-937.956169,0,6,0,0,0,0
2.433994,-688.387000,-57.171757,-639.849703,-811.239606,-606.373594,-165.761365,-908.562006,0,6,0,0,0,0
2.437987,-691.999000,-59.582586,-653.948156,-826.237945,-604.897171,-195.159828,-930.447033,0,6,0,0,0,0
2.442023,-688.086000,-58.372220,-647.039026,-822.624586,-596.793705,-173.256272,-912.454815,0,6,0,0,0,0
2.445978,-699.223000,-59.299269,-657.576801,-828.667697,-618.107551,-179.595791,-924.490489,0,6,0,0,0,0
2.449956,-697.718000,-52.389000,-653.674897,-822.668090,-624.384845,-172.693624,-930.174877,0,6,0,0,0,0
2.453940,-702.835000,-53.301903,-657.293832,-827.185809,-635.188906,-172.113615,-924.208237,0,6,0,0,0,0
2.457950,-701.631000,-52.998781,-661.782478,-825.682168,-618.420318,-173.908041,-927.797162,0,6,0,0,0,0
2.462087,-708.855000,-65.928342,-668.107639,-835.003652,-630.134103,-180.832198,-936.219394,0,6,0,0,0,0
2.465961,-694.106000,-64.392220,-659.350898,-828.045305,-601.616429,-163.684458,-907.990291,0,6,0,0,0,0
2.469898,-693.805000,-67.094147,-662.046028,-828.643226,-605.206576,-158.885819,-904.094597,0,6,0,0,0,0
2.473876,-706.748000,-68.926318,-674.389802,-836.791978,-621.442085,-170.029763,-909.249094,0,6,0,0,0,0
2.477999,-701.631000,-68.614001,-673.167770,-835.570305,-619.617594,-170.010087,-913.717944,0,6,0,0,0,0
2.481859,-724.808000,-81.581049,-690.951737,-850.357371,-644.291189,-187.190236,-974.040115,0,6,0,0,0,0
2.485862,-708.554000,-80.942269,-676.795028,-835.301933,-618.758300,-173.634819,-922.438291,0,6,0,0,0,0
2.489852,-693.203000,-78.203562,-662.942092,-822.048416,-588.740669,-160.382717,-908.285523,0,6,0,0,0,0
2.493827,-697.417000,-85.120197,-665.957641,-821.767809,-609.117895,-159.499393,-924.481836,0,6,0,0,0,0
2.497823,-707.350000,-85.744123,-669.898382,-828.404763,-634.016845,-169.132550,-935.912625,0,6,0,0,0,0
2.501837,-696.815000,-84.518197,-662.958737,-822.963652,-624.978440,-154.999439,-916.091332,0,6,0,0,0,0
2.505808,-703.136000,-90.538904,-670.178576,-831.681776,-631.598759,-169.716032,-934.394645,0,6,0,0,0,0
2.509801,-696.815000,-84.518197,-658.764156,-819.967247,-623.481845,-161.895819,-931.368782,0,6,0,0,0,0
2.513775,-695.912000,-80.612270,-655.464252,-817.566044,-619.286336,-163.991245,-925.672856,0,6,0,0,0,0
2.517783,-691.698000,-76.998855,-652.149091,-812.453123,-613.276422,-155.279606,-924.753992,0,6,0,0,0,0
2.521748,-677.551000,-71.860636,-641.297834,-802.201449,-591.347128,-144.430874,-902.219373,0,6,0,0,0,0
2.525749,-678.454000,-70.961880,-635.609349,-795.913077,-588.358981,-132.140800,-898.329448,0,6,0,0,0,0
2.529731,-689.892000,-71.589343,-640.156251,-799.860065,-614.463612,-130.685569,-910.067006,0,6,0,0,0,0
2.533736,-695.009000,-80.910441,-648.868606,-807.673829,-622.573802,-142.099263,-921.774278,0,6,0,0,0,0
2.537707,-678.153000,-77.867905,-644.596350,-807.298057,-585.663429,-146.532087,-907.015183,0,6,0,0,0,0
2.541699,-683.872000,-77.581051,-643.424252,-804.627123,-609.640888,-129.163208,-914.231972,0,6,0,0,0,0
2.545692,-700.126000,-75.517196,-656.981736,-814.289032,-639.962881,-140.020041,-920.301006,0,6,0,0,0,0
2.549698,-686.280000,-70.379684,-649.727221,-812.728292,-615.640716,-139.367115,-913.344836,0,6,0,0,0,0
2.553662,-696.815000,-66.200342,-662.359511,-819.068325,-622.284569,-164.594402,-934.364360,0,6,0,0,0,0
2.557657,-701.330000,-71.015635,-669.571028,-821.785482,-633.384587,-155.316643,-930.791298,0,6,0,0,0,0
2.561665,-686.581000,-62.572782,-659.615835,-811.531090,-601.574404,-149.862763,-909.452026,0,6,0,0,0,0
2.565631,-685.678000,-65.873879,-659.012448,-810.927730,-593.487748,-151.658347,-900.460965,0,6,0,0,0,0
2.569619,-691.698000,-69.191245,-664.433222,-816.048809,-617.766207,-151.081810,-912.172563,0,6,0,0,0,0
2.573611,-695.912000,-69.201147,-668.946835,-818.764606,-624.674078,-148.099587,-926.571530,0,6,0,0,0,0
2.577609,-702.835000,-67.115367,-675.869835,-828.384371,-633.392992,-147.226680,-938.587013,0,6,0,0,0,0
2.581602,-679.357000,-61.955221,-662.878288,-817.491272,-595.846999,-136.042226,-889.646597,0,6,0,0,0,0
2.585581,-685.377000,-68.275514,-670.396353,-826.807317,-606.356784,-136.665060,-920.529897,0,6,0,0,0,0
2.589574,-690.193000,-73.692099,-672.815449,-829.825474,-611.771422,-147.178069,-927.742360,0,6,0,0,0,0
2.593603,-685.377000,-74.581660,-667.400223,-820.814507,-608.152698,-143.561439,-910.944047,0,6,0,0,0,0
2.597571,-686.882000,-69.179928,-665.609481,-816.326697,-600.977447,-139.669273,-915.145067,0,6,0,0,0,0
2.601539,-681.765000,-66.465270,-660.792094,-812.707900,-595.561128,-136.351328,-926.204190,0,6,0,0,0,0
2.605524,-693.203000,-73.398879,-668.035513,-824.145900,-606.999128,-154.385865,-942.435115,0,6,0,0,0,0
2.609517,-688.688000,-73.087977,-665.617803,-822.028024,-607.871870,-152.269606,-922.942224,0,6,0,0,0,0
2.613504,-683.872000,-68.271977,-662.599481,-816.313102,-608.443612,-139.957541,-916.628435,0,6,0,0,0,0
2.617490,-691.698000,-64.686855,-663.534383,-816.648090,-625.847820,-143.585745,-918.163720,0,6,0,0,0,0
2.621495,-690.494000,-65.885196,-667.723416,-818.740135,-627.337691,-148.678439,-931.937612,0,6,0,0,0,0
2.625476,-679.056000,-63.155684,-656.585029,-809.399619,-605.124207,-145.336189,-912.711108,0,6,0,0,0,0
2.629481,-657.384000,-56.498319,-638.807997,-794.918991,-569.683533,-118.866708,-868.871829,0,6,0,0,0,0
2.633465,-661.297000,-51.402538,-640.324094,-798.232710,-576.290404,-130.875458,-887.463162,0,6,0,0,0,0
2.637446,-694.407000,-60.188830,-669.838738,-818.757809,-629.155458,-162.786087,-941.841768,0,6,0,0,0,0
2.641452,-684.173000,-56.861562,-660.803190,-810.920933,-610.839845,-139.958699,-917.828108,0,6,0,0,0,0
2.645445,-692.902000,-54.479732,-664.139157,-813.956763,-630.942967,-144.190060,-937.041632,0,6,0,0,0,0
2.649414,-694.407000,-55.384147,-667.441835,-825.649540,-615.386784,-169.682467,-944.238231,0,6,0,0,0,0
2.653399,-697.417000,-59.595318,-671.949900,-825.363495,-621.689293,-175.990735,-934.966360,0,6,0,0,0,0
2.657397,-698.320000,-68.606220,-672.553287,-824.169011,-621.395017,-173.295624,-935.869360,0,6,0,0,0,0
2.661446,-693.805000,-67.394440,-667.139448,-819.953652,-612.390232,-157.986291,-927.460108,0,6,0,0,0,0
2.665373,-686.581000,-66.176294,-664.409642,-814.227854,-605.764870,-155.259930,-913.046720,0,6,0,0,0,0
2.669369,-680.260000,-69.164368,-659.886320,-812.401462,-590.763619,-159.733263,-900.734563,0,6,0,0,0,0
2.673347,-683.270000,-70.672904,-666.192062,-819.606429,-606.345017,-161.843735,-918.722455,0,6,0,0,0,0
2.677336,-691.698000,-68.590660,-664.732835,-818.445933,-616.868250,-162.175985,-923.855319,0,6,0,0,0,0
2.681324,-685.076000,-66.473050,-663.204255,-816.018900,-589.293920,-174.444069,-907.347910,0,6,0,0,0,0
2.685357,-689.591000,-67.084245,-664.423513,-816.338933,-595.006196,-167.265208,-917.554509,0,6,0,0,0,0
2.689326,-702.233000,-72.218928,-671.073254,-823.887044,-634.586906,-174.510041,-931.394741,0,6,0,0,0,0
2.693295,-700.126000,-72.814562,-674.958513,-825.975011,-628.588759,-175.401467,-930.186414,0,6,0,0,0,0
2.697295,-701.932000,-71.617635,-675.865674,-823.885685,-636.081820,-169.411560,-936.186224,0,6,0,0,0,0
2.701278,-707.651000,-73.733123,-679.786996,-829.005404,-631.923293,-170.632921,-944.002129,0,6,0,0,0,0
2.705266,-685.076000,-74.881246,-670.694579,-821.112788,-587.198687,-169.646587,-907.947026,0,6,0,0,0,0
2.709250,-689.290000,-73.689977,-674.009740,-826.824991,-603.385447,-180.756967,-926.839360,0,6,0,0,0,0
2.713246,-700.126000,-70.712513,-674.958513,-826.274652,-631.881268,-176.300995,-927.789951,0,6,0,0,0,0
2.717226,-697.718000,-71.007147,-672.550513,-824.465933,-625.881440,-177.491106,-911.003176,0,6,0,0,0,0
2.721231,-691.096000,-71.291879,-665.628900,-818.143573,-609.082594,-172.368319,-922.354645,0,6,0,0,0,0
2.725206,-691.096000,-71.892465,-666.228126,-818.143573,-610.579189,-170.269421,-906.178523,0,6,0,0,0,0
2.729220,-690.795000,-69.189123,-665.028287,-815.145809,-612.373422,-166.370310,-913.066910,0,6,0,0,0,0
2.733184,-709.156000,-69.532562,-679.494318,-823.918313,-636.720802,-168.839652,-949.401380,0,6,0,0,0,0
2.737196,-696.815000,-63.497708,-665.655254,-810.678391,-628.270949,-156.798495,-923.580278,0,6,0,0,0,0
2.741181,-700.126000,-72.814562,-667.767802,-819.682561,-627.092164,-185.296272,-930.785530,0,6,0,0,0,0
2.745173,-697.417000,-74.910245,-670.451835,-822.666730,-622.587250,-184.086485,-937.961938,0,6,0,0,0,0
2.749156,-689.892000,-65.883782,-665.024126,-820.834900,-604.885404,-189.754559,-907.970101,0,6,0,0,0,0
2.753129,-695.310000,-57.488318,-664.150254,-817.563325,-625.269354,-189.175708,-924.172183,0,6,0,0,0,0
2.757188,-696.213000,-58.391318,-662.955963,-813.072796,-621.383250,-182.882485,-929.268992,0,6,0,0,0,0
2.761151,-694.708000,-57.787196,-660.851737,-806.773548,-623.470078,-160.088661,-928.363108,0,6,0,0,0,0
2.765108,-686.280000,-57.166806,-657.816770,-812.129011,-598.280214,-179.246180,-914.243509,0,6,0,0,0,0
2.769089,-678.454000,-56.848123,-651.788448,-809.696540,-590.753533,-176.817346,-918.100265,0,6,0,0,0,0
2.773079,-679.959000,-53.848733,-647.301189,-802.811606,-607.823121,-164.829430,-919.605265,0,6,0,0,0,0
2.777067,-686.280000,-56.566220,-654.820641,-806.136201,-614.144121,-185.243032,-932.216979,0,6,0,0,0,0
2.781062,-702.835000,-53.301903,-668.978737,-819.095515,-636.386182,-190.404013,-940.683918,0,6,0,0,0,0
2.785047,-698.922000,-46.986561,-664.466511,-819.677123,-621.099060,-181.993374,-934.074897,0,6,0,0,0,0
2.789038,-698.019000,-52.690000,-665.660802,-821.470887,-624.386526,-188.886282,-931.973666,0,6,0,0,0,0
2.793031,-686.581000,-51.161659,-664.409642,-815.126776,-609.656017,-177.748124,-923.830802,0,6,0,0,0,0
2.797052,-686.882000,-52.663830,-660.516061,-811.832090,-604.569275,-174.151171,-907.057006,0,6,0,0,0,0
2.801008,-695.009000,-59.289367,-669.242287,-821.157652,-621.376526,-166.986198,-924.170741,0,6,0,0,0,0
2.804990,-693.805000,-70.097074,-669.536351,-827.744305,-620.471845,-185.271967,-926.561435,0,6,0,0,0,0
2.809026,-689.290000,-68.585001,-664.122513,-818.734697,-613.562293,-173.560745,-919.949530,0,6,0,0,0,0
2.812985,-685.678000,-59.267440,-662.008577,-816.620900,-614.140759,-171.747800,-916.337530,0,6,0,0,0,0
2.816967,-685.377000,-56.263806,-662.306803,-813.323495,-611.744526,-168.748217,-905.252448,0,6,0,0,0,0
2.820967,-676.648000,-55.042123,-657.472771,-813.583710,-595.532551,-170.513708,-895.025659,0,6,0,0,0,0
2.824940,-670.026000,-44.516318,-655.644579,-809.358834,-577.536429,-163.591865,-894.095257,0,6,0,0,0,0
2.828938,-660.695000,-42.392343,-651.706612,-806.619925,-567.008153,-162.956300,-871.883271,0,6,0,0,0,0
2.832984,-667.919000,-53.219855,-653.837192,-806.053272,-589.497422,-157.886754,-880.605060,0,6,0,0,0,0
2.836910,-696.213000,-70.403026,-679.734288,-827.455540,-636.049881,-195.176032,-909.198618,0,6,0,0,0,0
2.840895,-693.805000,-69.796782,-672.832094,-824.148619,-626.757544,-183.472911,-912.182659,0,6,0,0,0,0
2.844902,-701.631000,-77.322489,-684.852675,-833.772462,-625.903293,-196.096393,-955.356483,0,6,0,0,0,0
2.848894,-694.708000,-66.795977,-674.334320,-823.853057,-607.306852,-185.275439,-942.142768,0,6,0,0,0,0
2.852868,-697.718000,-61.397781,-672.550513,-816.974920,-631.568501,-168.495828,-937.963380,0,6,0,0,0,0
2.856853,-699.825000,-49.991610,-677.653642,-822.078325,-642.355752,-180.497634,-953.550483,0,6,0,0,0,0
2.860870,-680.862000,-43.941196,-662.285997,-812.104540,-601.841784,-189.719837,-915.415782,0,6,0,0,0,0
2.864835,-691.999000,-35.258878,-664.434609,-813.053763,-627.645415,-184.965180,-940.632000,0,6,0,0,0,0
2.868833,-697.116000,-43.378805,-668.652770,-815.174358,-636.653562,-183.785485,-929.572877,0,6,0,0,0,0
2.872816,-701.932000,-56.903293,-674.966835,-824.185325,-639.075010,-188.901328,-951.463673,0,6,0,0,0,0
2.876806,-697.116000,-64.399294,-668.353157,-819.069685,-629.469906,-181.686587,-929.273319,0,6,0,0,0,0
2.880791,-696.213000,-72.204782,-676.738159,-821.163090,-627.968268,-181.982958,-941.550863,0,6,0,0,0,0
2.884787,-684.775000,-64.970879,-665.000546,-816.317181,-603.659551,-174.143069,-915.734088,0,6,0,0,0,0
2.888768,-684.775000,-54.460635,-666.798223,-819.313586,-605.156146,-187.036300,-921.425686,0,6,0,0,0,0
2.892795,-694.106000,-54.182269,-668.938513,-816.958606,-627.657182,-181.375171,-924.166414,0,6,0,0,0,0
2.896768,-683.571000,-49.052537,-657.205061,-805.824325,-613.829673,-174.738124,-922.618149,0,6,0,0,0,0
2.900797,-694.106000,-51.179342,-661.747802,-808.269032,-630.949691,-165.483513,-933.153149,0,6,0,0,0,0
2.904729,-689.591000,-52.369903,-656.633576,-799.259424,-616.856483,-149.274652,-918.752741,0,6,0,0,0,0
2.908869,-684.474000,-58.363733,-658.407674,-794.442065,-612.338121,-135.762060,-901.952985,0,6,0,0,0,0
2.912839,-694.708000,-63.793050,-669.840126,-811.867437,-624.068716,-181.377485,-914.583448,0,6,0,0,0,0
2.916697,-696.815000,-69.803855,-671.048287,-817.270482,-623.781164,-189.781180,-924.778509,0,6,0,0,0,0
2.920679,-691.096000,-69.490123,-665.628900,-810.053280,-613.572379,-171.468791,-924.751108,0,6,0,0,0,0
2.924675,-690.494000,-66.185489,-667.723416,-808.552358,-621.650630,-166.668995,-916.360604,0,6,0,0,0,0
2.928667,-686.882000,-55.366464,-659.617222,-799.846470,-615.943397,-151.063291,-915.145067,0,6,0,0,0,0
2.932659,-682.066000,-55.355147,-654.501609,-801.922201,-602.447146,-178.030606,-917.818013,0,6,0,0,0,0
2.936651,-675.444000,-48.733147,-646.980770,-798.296606,-597.920379,-172.008291,-900.411931,0,6,0,0,0,0
2.940648,-677.852000,-51.141147,-651.486061,-798.307482,-597.035870,-164.521485,-912.106224,0,6,0,0,0,0
2.944633,-688.387000,-57.772342,-661.122222,-806.744999,-618.047035,-169.359476,-936.720442,0,6,0,0,0,0
2.948623,-689.892000,-58.376464,-657.234189,-801.058627,-631.524795,-158.870773,-918.454625,0,6,0,0,0,0
2.952596,-685.979000,-60.769611,-658.414609,-800.741313,-617.434949,-164.552735,-911.546047,0,6,0,0,0,0
2.956663,-689.892000,-68.286123,-663.526061,-806.452156,-612.667698,-177.161171,-905.873196,0,6,0,0,0,0
2.960579,-672.434000,-60.437489,-647.865738,-795.586247,-592.515827,-160.302856,-888.415196,0,6,0,0,0,0
2.964577,-680.561000,-54.150440,-657.490803,-805.511090,-607.826483,-172.027967,-917.211686,0,6,0,0,0,0
2.968562,-685.979000,-49.959074,-665.006094,-808.831606,-620.428139,-171.149272,-935.211115,0,6,0,0,0,0
2.972560,-676.949000,-43.932001,-661.069514,-809.090462,-608.105630,-172.913606,-929.476251,0,6,0,0,0,0
2.976538,-665.812000,-38.500562,-652.029805,-800.949867,-585.594508,-164.175346,-903.061802,0,6,0,0,0,0
2.980524,-677.551000,-46.335757,-658.974997,-805.197854,-604.517164,-165.120013,-921.391074,0,6,0,0,0,0
2.984511,-690.193000,-56.875708,-666.823190,-809.449920,-636.315580,-165.768310,-930.737938,0,6,0,0,0,0
2.988500,-679.056000,-55.047782,-656.585029,-807.601776,-604.824888,-155.530837,-904.623047,0,6,0,0,0,0
2.992516,-676.648000,-55.042123,-658.371610,-800.699168,-590.444128,-147.125985,-908.206203,0,6,0,0,0,0
2.996486,-687.484000,-61.974318,-662.616126,-805.242718,-616.246078,-152.564819,-926.830707,0,6,0,0,0,0
3.000483,-693.805000,-67.394440,-668.038287,-815.758685,-632.743924,-166.082041,-943.336673,0,6,0,0,0,0
3.004457,-677.852000,-59.549343,-647.890705,-799.805685,-606.314759,-156.425735,-910.907992,0,6,0,0,0,0
3.008449,-673.337000,-55.334636,-654.461384,-803.980259,-604.493630,-177.097513,-923.168231,0,6,0,0,0,0
3.012459,-682.066000,-56.856611,-655.400448,-806.716449,-619.807648,-176.231550,-929.800326,0,6,0,0,0,0
3.016425,-658.287000,-45.389611,-640.310223,-792.825586,-574.178361,-176.439957,-921.298775,0,6,0,0,0,0
3.020412,-660.996000,-45.395977,-636.128126,-791.339619,-588.860121,-171.053207,-918.915292,0,6,0,0,0,0
3.024407,-670.628000,-46.619782,-643.063609,-794.079887,-617.648537,-177.686781,-918.961442,0,6,0,0,0,0
3.028487,-678.153000,-44.535415,-652.086674,-801.904528,-622.479666,-193.007689,-941.763891,0,6,0,0,0,0
3.032395,-673.939000,-52.933709,-649.071126,-803.383697,-609.585415,-194.490698,-931.558734,0,6,0,0,0,0
3.036376,-670.327000,-64.936929,-650.852159,-803.966664,-603.878182,-202.872402,-929.444524,0,6,0,0,0,0
3.040380,-668.822000,-67.936319,-644.852964,-801.862383,-602.373182,-202.866615,-919.252347,0,6,0,0,0,0
3.044373,-660.093000,-68.516393,-644.812740,-799.126193,-580.474146,-214.826753,-917.712734,0,6,0,0,0,0
3.048359,-659.792000,-70.317441,-643.912514,-800.023755,-581.071103,-232.516309,-916.513061,0,6,0,0,0,0
3.052344,-663.404000,-73.328856,-645.127610,-800.938991,-596.356544,-250.220911,-920.424619,0,6,0,0,0,0
3.056325,-673.337000,-70.949856,-649.367964,-801.882776,-615.568433,-249.659420,-949.828878,0,6,0,0,0,0
3.060324,-663.705000,-64.921368,-640.634803,-796.146102,-601.446648,-249.322540,-930.910585,0,6,0,0,0,0
3.064300,-670.327000,-69.441319,-649.354094,-800.670619,-609.265924,-256.244383,-930.642755,0,6,0,0,0,0
3.068304,-674.541000,-70.952685,-651.470803,-800.390011,-609.588777,-257.759799,-935.156313,0,6,0,0,0,0
3.072283,-669.725000,-67.037563,-647.853255,-800.368259,-595.793207,-257.141596,-924.049598,0,6,0,0,0,0
3.076268,-684.474000,-64.970172,-660.804577,-811.821214,-615.031992,-278.786975,-964.860130,0,6,0,0,0,0
3.080265,-679.658000,-71.265002,-660.482771,-817.792272,-613.209182,-280.567512,-941.471544,0,6,0,0,0,0
3.084259,-675.143000,-76.659661,-658.664288,-817.771879,-606.598949,-279.050938,-934.859639,0,6,0,0,0,0
3.088232,-672.735000,-71.849319,-660.151256,-817.761003,-589.524318,-274.544040,-938.143238,0,6,0,0,0,0
3.092242,-665.511000,-70.931466,-657.421450,-816.529813,-585.592827,-281.712484,-933.016143,0,6,0,0,0,0
3.096234,-682.066000,-80.279441,-667.984192,-823.196677,-618.311053,-291.371105,-950.469816,0,6,0,0,0,0
3.100200,-670.929000,-74.848002,-658.045643,-815.355722,-598.194483,-285.931114,-924.954041,0,6,0,0,0,0
3.104205,-674.240000,-71.852856,-657.461675,-812.074631,-603.900035,-278.747623,-946.238510,0,6,0,0,0,0
3.108190,-670.026000,-67.038270,-656.243805,-812.055598,-604.175820,-300.919771,-942.923184,0,6,0,0,0,0
3.112194,-668.822000,-63.732221,-651.144836,-805.158429,-596.686121,-283.524271,-916.256768,0,6,0,0,0,0
3.116156,-673.337000,-72.451319,-655.659836,-810.272710,-591.622913,-284.441160,-929.758503,0,6,0,0,0,0
3.120163,-678.454000,-75.165978,-660.177610,-816.887912,-600.331741,-297.653910,-929.183904,0,6,0,0,0,0
3.124202,-673.939000,-68.849221,-657.759901,-814.170755,-587.435809,-297.936392,-921.074210,0,6,0,0,0,0
3.128154,-685.678000,-72.480319,-667.401610,-817.220181,-609.650974,-298.581216,-949.888007,0,6,0,0,0,0
3.132136,-679.658000,-65.259148,-658.984707,-813.896945,-606.624164,-298.258225,-940.273313,0,6,0,0,0,0
3.136104,-667.618000,-63.729392,-649.041997,-804.853350,-578.420938,-302.709568,-910.858959,0,6,0,0,0,0
3.140105,-675.745000,-62.547319,-650.877126,-806.687900,-604.507078,-301.241605,-936.360313,0,6,0,0,0,0
3.144092,-682.367000,-67.667855,-654.203383,-808.815292,-617.115458,-301.267068,-938.488945,0,6,0,0,0,0
3.148078,-670.026000,-62.233587,-647.555029,-807.261350,-590.706465,-312.313790,-928.843966,0,6,0,0,0,0
3.152066,-670.929000,-60.133660,-652.053384,-804.868305,-595.500612,-302.422456,-929.746966,0,6,0,0,0,0
3.156052,-675.745000,-59.544392,-649.678674,-803.092214,-599.418655,-290.747114,-927.373578,0,6,0,0,0,0
3.160047,-668.822000,-49.618465,-646.950255,-801.562743,-581.420852,-296.717345,-912.961632,0,6,0,0,0,0
3.164049,-672.434000,-58.335441,-654.756836,-813.564677,-589.522637,-316.221003,-919.269653,0,6,0,0,0,0
3.168025,-672.133000,-60.737075,-655.055062,-814.462239,-590.119594,-319.518114,-921.365115,0,6,0,0,0,0
3.172008,-683.571000,-64.067172,-661.699255,-817.210664,-609.339888,-320.761466,-949.877912,0,6,0,0,0,0
3.176007,-675.444000,-61.645733,-653.572255,-809.383305,-592.233318,-307.836984,-921.680537,0,6,0,0,0,0
3.179989,-678.755000,-63.755562,-654.785964,-807.900057,-590.156576,-317.744521,-930.982694,0,6,0,0,0,0
3.183976,-669.123000,-56.826197,-639.461318,-798.268057,-575.735472,-302.415512,-914.161306,0,6,0,0,0,0
3.188012,-683.571000,-55.058391,-653.609705,-807.622168,-611.135802,-317.163355,-936.397809,0,6,0,0,0,0
3.191975,-685.076000,-56.863684,-646.425930,-802.235437,-617.729225,-308.473707,-933.409442,0,6,0,0,0,0
3.195967,-672.434000,-49.927245,-642.472705,-795.286606,-594.910379,-294.032651,-905.190435,0,6,0,0,0,0
3.199952,-667.919000,-48.715465,-643.350738,-799.461181,-584.408999,-319.501910,-909.362612,0,6,0,0,0,0
3.203926,-663.404000,-50.506611,-636.438835,-797.343305,-577.200128,-320.683919,-887.473257,0,6,0,0,0,0
3.207917,-680.260000,-53.849440,-652.695609,-806.109011,-611.416630,-322.547790,-929.791673,0,6,0,0,0,0
3.211909,-683.270000,-54.757391,-652.110254,-804.025123,-617.419820,-320.760308,-931.603442,0,6,0,0,0,0
3.215910,-661.899000,-54.707173,-637.630351,-788.946573,-574.797171,-300.888521,-904.540843,0,6,0,0,0,0
3.219903,-673.939000,-57.738392,-649.071126,-797.390887,-599.408569,-303.033716,-928.862714,0,6,0,0,0,0
3.223875,-674.842000,-59.542270,-644.281480,-795.896763,-601.808164,-292.542697,-928.267925,0,6,0,0,0,0
3.227867,-680.561000,-58.054245,-650.000480,-804.312528,-606.629207,-302.759336,-937.881177,0,6,0,0,0,0
3.231873,-680.862000,-59.856709,-652.398770,-807.609933,-600.644508,-310.556401,-940.878197,0,6,0,0,0,0
3.235836,-678.454000,-61.953099,-648.492705,-805.201933,-601.529017,-294.955327,-924.690537,0,6,0,0,0,0
3.239841,-669.123000,-64.033221,-648.449707,-806.657991,-586.810275,-310.211419,-914.760421,0,6,0,0,0,0
3.243836,-679.658000,-70.063831,-657.187029,-816.893350,-595.250042,-324.944216,-942.370218,0,6,0,0,0,0
3.247810,-683.270000,-73.375538,-654.806770,-815.111821,-597.365447,-321.060151,-940.889734,0,6,0,0,0,0
3.251806,-667.317000,-68.533368,-640.351835,-803.054148,-569.439687,-310.804160,-912.055748,0,6,0,0,0,0
3.255791,-668.521000,-67.635319,-637.061641,-800.962102,-577.228705,-308.110206,-912.061516,0,6,0,0,0,0
3.259783,-670.628000,-67.039685,-640.666705,-806.664788,-580.233662,-311.416577,-913.868959,0,6,0,0,0,0
3.263781,-680.260000,-65.560855,-652.096383,-817.195710,-597.348637,-318.949679,-940.875313,0,6,0,0,0,0
3.267759,-690.193000,-65.884489,-656.336737,-821.135900,-617.458483,-325.884253,-941.222462,0,6,0,0,0,0
3.271748,-676.648000,-57.744757,-646.387092,-810.587305,-596.131189,-299.745864,-922.285421,0,6,0,0,0,0
3.275736,-664.006000,-53.510953,-638.239287,-806.335239,-574.808938,-302.395836,-912.639000,0,6,0,0,0,0
3.279736,-674.541000,-60.142148,-652.070029,-814.173474,-589.534404,-324.924540,-922.874442,0,6,0,0,0,0
3.283712,-673.638000,-62.542368,-652.964707,-812.371553,-596.413698,-316.825318,-926.464809,0,6,0,0,0,0
3.287700,-688.086000,-65.278952,-661.120835,-818.129978,-614.453526,-317.180716,-952.895122,0,6,0,0,0,0
3.291698,-678.755000,-62.554392,-657.782094,-812.993945,-592.251809,-299.154281,-919.899054,0,6,0,0,0,0
3.295690,-667.919000,-69.435661,-650.841062,-809.948598,-567.347816,-302.410882,-913.256863,0,6,0,0,0,0
3.299668,-695.009000,-77.006636,-668.043835,-822.056573,-627.362906,-313.309383,-958.320333,0,6,0,0,0,0
3.303655,-688.387000,-72.186392,-656.927641,-813.037449,-611.162698,-297.692105,-934.024421,0,6,0,0,0,0
3.307648,-675.143000,-63.747075,-648.177835,-808.183383,-594.027551,-297.341336,-915.687938,0,6,0,0,0,0
3.311669,-662.200000,-52.906124,-638.830190,-800.933553,-570.009748,-289.495660,-900.648033,0,6,0,0,0,0
3.315631,-685.979000,-59.268147,-655.718092,-814.824416,-609.353336,-297.682846,-943.598734,0,6,0,0,0,0
3.319664,-678.755000,-57.449416,-654.186738,-808.798978,-588.659981,-288.359947,-933.379156,0,6,0,0,0,0
3.323722,-673.036000,-56.835392,-653.860771,-800.982495,-588.029404,-267.049133,-922.867231,0,6,0,0,0,0
3.327599,-683.270000,-60.162660,-655.405996,-804.924044,-608.739569,-266.188957,-933.700347,0,6,0,0,0,0
3.331592,-677.852000,-58.648465,-652.984126,-811.791305,-585.961067,-294.053484,-927.982789,0,6,0,0,0,0
3.335588,-681.765000,-69.768489,-655.698674,-813.606821,-602.744784,-291.070105,-937.287830,0,6,0,0,0,0
3.339571,-685.076000,-68.575099,-662.904642,-817.517102,-606.953741,-297.079688,-941.497503,0,6,0,0,0,0
3.343553,-691.096000,-73.093636,-666.827351,-821.739259,-611.177827,-295.303781,-946.618830,0,6,0,0,0,0
3.347543,-680.260000,-64.059392,-659.586707,-816.596429,-588.069748,-296.161642,-928.893000,0,6,0,0,0,0
3.351552,-684.775000,-61.067074,-664.101707,-819.013945,-601.264999,-290.781836,-931.610653,0,6,0,0,0,0
3.355527,-679.959000,-64.959562,-661.382997,-816.595069,-587.469429,-291.363003,-918.706591,0,6,0,0,0,0
3.359544,-682.367000,-66.166392,-662.892159,-818.104148,-591.673343,-303.365966,-926.806190,0,6,0,0,0,0
