API v2.0.0
Time,P4,Pz,P3,PO8,PO7,Oz,TRG,Eye_Time,Eye_X,Eye_Y,Trial,Num_Sequences,Sequence,Tag,Label,Flash_Event
15.669234,-3534.944000,-13359.885000,-13373.430000,-13367.711000,-1483.769359,-1172.463691,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.672567,-416.885000,-10241.826000,-10255.371000,-10249.652000,9409.261121,9405.649231,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.675900,2720.137000,-7104.804000,-7118.349000,-7112.630000,8833.477093,11333.702434,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.679234,3945.809000,-5879.132000,-5892.677000,-5886.958000,-5113.845544,-2845.160282,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.682567,-8183.588000,-18008.529000,-18022.074000,-18016.355000,-18010.034000,-18006.422000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.685900,-3365.782000,-13190.723000,-13204.268000,-13198.549000,-726.543986,-1089.035655,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.685900,-3365.782000,-13190.723000,-13204.268000,-13198.549000,-726.543986,-1089.035655,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.692567,2417.030000,-7407.911000,-7421.456000,-7415.737000,8004.081862,5503.452695,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.695900,-1492.358000,-11317.299000,-11330.844000,-11325.125000,-10975.442163,-10583.755386,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.699234,-7361.557000,-17186.498000,-17200.043000,-17194.324000,-17188.003000,-17184.391000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.702567,-4945.129000,-14770.070000,-14783.615000,-14777.896000,-3695.831697,-3781.425338,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.705900,-742.567000,-10567.508000,-10581.053000,-10575.334000,9083.579121,-4805.937205,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.709234,420.196000,-9404.745000,-9418.290000,-9412.571000,4243.057743,1937.926974,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.709234,420.196000,-9404.745000,-9418.290000,-9412.571000,4243.057743,1937.926974,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.715900,-6381.200000,-16206.141000,-16219.686000,-16213.967000,-16207.646000,-16204.034000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.719234,-6658.120000,-16483.061000,-16496.606000,-16490.887000,-5546.167431,-7851.500803,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.722567,-761.229000,-10586.170000,-10599.715000,-10593.996000,9064.917121,-7912.520745,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.725900,-5213.621000,-15038.562000,-15052.107000,-15046.388000,-1231.823210,-7320.098494,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.725900,-5213.621000,-15038.562000,-15052.107000,-15046.388000,-1231.823210,-7320.098494,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.732567,-6790.861000,-16615.802000,-16629.347000,-16623.628000,-16617.307000,-16613.695000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.732567,-6790.861000,-16615.802000,-16629.347000,-16623.628000,-16617.307000,-16613.695000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.739234,-1676.570000,-11501.511000,-11515.056000,-11509.337000,8149.576121,-10543.140558,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.742567,-267.589000,-10092.530000,-10106.075000,-10100.356000,3850.953766,-6517.175280,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.745900,-4093.901000,-13918.842000,-13932.387000,-13926.668000,-13920.347000,-13916.735000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.749234,-6661.431000,-16486.372000,-16499.917000,-16494.198000,-16487.877000,-16484.265000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.749234,-6661.431000,-16486.372000,-16499.917000,-16494.198000,-16487.877000,-16484.265000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.755900,-2016.399000,-11841.340000,-11854.885000,-11849.166000,7809.747121,-11034.352956,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.755900,-2016.399000,-11841.340000,-11854.885000,-11849.166000,7809.747121,-11034.352956,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.762567,-451.801000,-10276.742000,-10290.287000,-10284.568000,-10278.247000,-9928.101916,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.765900,-7329.952000,-17154.893000,-17168.438000,-17162.719000,-17156.398000,-17152.786000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.769234,-1874.929000,-11699.870000,-11713.415000,-11707.696000,-1456.597330,-7669.465780,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.772567,-2871.239000,-12696.180000,-12709.725000,-12704.006000,5930.819197,-12143.097387,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.772567,-2871.239000,-12696.180000,-12709.725000,-12704.006000,5930.819197,-12143.097387,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.779234,9756.915000,-68.026000,-81.571000,-75.852000,-69.531000,156.509675,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.779234,9756.915000,-68.026000,-81.571000,-75.852000,-69.531000,156.509675,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.785900,1282.260000,-8542.681000,-8556.226000,-8550.507000,1818.144369,-5068.648237,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.789234,-3587.920000,-13412.861000,-13426.406000,-13420.687000,4402.064962,-12997.672175,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.792567,1114.001000,-8710.940000,-8724.485000,-8718.766000,5533.022858,-8708.833000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.795900,9738.253000,-86.688000,-100.233000,-94.514000,-88.193000,84.488775,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.795900,9738.253000,-86.688000,-100.233000,-94.514000,-88.193000,84.488775,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.802567,1281.357000,-8543.584000,-8557.129000,-8551.410000,1538.653468,-5645.107917,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.802567,1281.357000,-8543.584000,-8557.129000,-8551.410000,1538.653468,-5645.107917,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.809234,1157.947000,-8666.994000,-8680.539000,-8674.820000,5829.167378,-8664.887000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.812567,9699.424000,-125.517000,-139.062000,-133.343000,-127.022000,22.577554,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.815900,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.819234,1261.792000,-8563.149000,-8576.694000,-8570.975000,1907.432205,-5958.446639,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.819234,1261.792000,-8563.149000,-8576.694000,-8570.975000,1907.432205,-5958.446639,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.825900,1213.331000,-8611.610000,-8625.155000,-8619.436000,5788.290112,-8527.066496,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.825900,1213.331000,-8611.610000,-8625.155000,-8619.436000,5788.290112,-8527.066496,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.832567,9863.168000,38.227000,24.682000,30.401000,36.722000,185.422246,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.835900,873.502000,-8951.439000,-8964.984000,-8959.265000,1388.694695,-8949.332000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.839234,-4265.772000,-14090.713000,-14104.258000,-14098.539000,3717.015858,-14015.462339,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.842567,1027.313000,-8797.628000,-8811.173000,-8805.454000,5586.978266,-8795.521000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.842567,1027.313000,-8797.628000,-8811.173000,-8805.454000,5586.978266,-8795.521000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.849234,9863.168000,38.227000,24.682000,30.401000,36.722000,43.331691,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.849234,9863.168000,38.227000,24.682000,30.401000,36.722000,43.331691,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.855900,-4408.145000,-14233.086000,-14246.631000,-14240.912000,2782.961417,-14223.784542,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.859234,770.560000,-9054.381000,-9067.926000,-9062.207000,5342.520318,-9052.274000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.862567,9653.371000,-171.570000,-185.115000,-179.396000,-173.075000,-167.064847,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.865900,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.865900,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.872567,-4481.890000,-14306.831000,-14320.376000,-14314.657000,2618.952738,-14304.724000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.872567,-4481.890000,-14306.831000,-14320.376000,-14314.657000,2618.952738,-14304.724000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.879234,9607.017000,-217.924000,-231.469000,-225.750000,-219.429000,-215.817000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.882567,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.885900,499.961000,-9324.980000,-9338.525000,-9332.806000,48.642603,-9322.873000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.889234,-4742.556000,-14567.497000,-14581.042000,-14575.323000,1440.655977,-14565.390000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.892567,633.605000,-9191.336000,-9204.881000,-9199.162000,5635.292403,-9189.229000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.892567,633.605000,-9191.336000,-9204.881000,-9199.162000,5635.292403,-9189.229000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.895900,9612.736000,-212.205000,-225.750000,-220.031000,-213.710000,-210.098000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.902567,639.625000,-9185.316000,-9198.861000,-9193.142000,68.054990,-9183.209000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.905900,-4723.593000,-14548.534000,-14562.079000,-14556.360000,1650.042354,-14546.427000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.909234,823.536000,-9001.405000,-9014.950000,-9009.231000,5886.998546,-8999.298000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.912567,9628.388000,-196.553000,-210.098000,-204.379000,-198.058000,-194.446000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.915900,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.915900,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.922567,-4413.262000,-14238.203000,-14251.748000,-14246.029000,3459.470142,-14236.096000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.925900,1030.624000,-8794.317000,-8807.862000,-8802.143000,5996.625763,-8792.210000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.929234,9636.214000,-188.727000,-202.272000,-196.553000,-190.232000,-186.620000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.932567,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.935900,918.050000,-8906.891000,-8920.436000,-8914.717000,1556.792980,-8904.784000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.939234,-4096.911000,-13921.852000,-13935.397000,-13929.678000,4584.595705,-13919.745000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.939234,-4096.911000,-13921.852000,-13935.397000,-13929.678000,4584.595705,-13919.745000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.945900,9600.997000,-223.944000,-237.489000,-231.770000,-225.449000,-221.837000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.949234,9863.168000,38.227000,24.682000,30.401000,36.722000,40.334000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.952567,861.462000,-8963.479000,-8977.024000,-8971.305000,1666.638010,-8961.372000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.955900,-4089.085000,-13914.026000,-13927.571000,-13921.852000,4881.205503,-13911.919000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.959234,1586.270000,-8238.671000,-8252.216000,-8246.497000,5992.696926,-8236.564000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.959234,1586.270000,-8238.671000,-8252.216000,-8246.497000,5992.696926,-8236.564000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.962567,4761.820000,-5063.121000,-5076.666000,-5070.947000,-5064.626000,-5061.014000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.969234,-4402.727000,-14227.668000,-14241.213000,-14235.494000,-4202.407605,-14225.561000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.972567,-3679.424000,-13504.365000,-13517.910000,-13512.191000,3950.405882,-13502.258000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.975900,1751.820000,-8073.121000,-8086.666000,-8080.947000,6357.666683,-8071.014000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.979234,1760.850000,-8064.091000,-8077.636000,-8071.917000,-8065.596000,-8061.984000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.982567,-7874.762000,-17699.703000,-17713.248000,-17707.529000,-17701.208000,-17697.596000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.982567,-7874.762000,-17699.703000,-17713.248000,-17707.529000,-17701.208000,-17697.596000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.985900,-5156.130000,-14981.071000,-14994.616000,-14988.897000,-5440.715487,-14978.964000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.992567,780.794000,-9044.147000,-9057.692000,-9051.973000,5652.033893,-9042.040000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.995900,5737.060000,-4087.881000,-4101.426000,-4095.707000,-4089.386000,-4085.774000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
15.999234,-7522.592000,-17347.533000,-17361.078000,-17355.359000,-17349.038000,-17345.426000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.002567,-2416.428000,-12241.369000,-12254.914000,-12249.195000,-2557.671166,-12239.262000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.005900,-3624.642000,-13449.583000,-13463.128000,-13457.409000,4335.355028,-13447.476000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.009234,328.090000,-9496.851000,-9510.396000,-9504.677000,5458.425637,-9494.744000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.009234,328.090000,-9496.851000,-9510.396000,-9504.677000,5458.425637,-9494.744000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.015900,-2473.618000,-12298.559000,-12312.104000,-12306.385000,-12300.064000,-12296.452000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.019234,765.443000,-9059.498000,-9073.043000,-9067.324000,1316.921094,-9057.391000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.022567,-4917.738000,-14742.679000,-14756.224000,-14750.505000,2647.317946,-14740.572000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.025900,1647.975000,-8176.966000,-8190.511000,-8184.792000,6886.866956,-8174.859000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.029234,8794.919000,-1030.022000,-1043.567000,-1037.848000,-1031.527000,-1027.915000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.032567,9333.408000,-491.533000,-505.078000,-499.359000,-493.038000,-489.426000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.035900,572.502000,-9252.439000,-9265.984000,-9260.265000,1411.564375,-9250.332000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.039234,-3751.965000,-13576.906000,-13590.451000,-13584.732000,4844.675853,-13574.799000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.042567,1156.442000,-8668.499000,-8682.044000,-8676.325000,5928.121955,-8666.392000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.045900,8064.693000,-1760.248000,-1773.793000,-1768.074000,-1761.753000,-1758.141000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.049234,763.637000,-9061.304000,-9074.849000,-9069.130000,-9062.809000,-9059.197000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.052567,2321.613000,-7503.328000,-7516.873000,-7511.154000,3162.174772,-7501.221000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.055900,-4779.278000,-14604.219000,-14617.764000,-14612.045000,4853.445951,-14602.112000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.059234,2122.351000,-7702.590000,-7716.135000,-7710.416000,6570.461154,-7700.483000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.062567,5033.322000,-4791.619000,-4805.164000,-4799.445000,-4793.124000,-4789.512000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.065900,-7933.457000,-17758.398000,-17771.943000,-17766.224000,-17759.903000,-17756.291000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.069234,-2457.966000,-12282.907000,-12296.452000,-12290.733000,-1812.325795,-12280.800000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.072567,-3847.382000,-13672.323000,-13685.868000,-13680.149000,5978.764121,-13670.216000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.072567,-3847.382000,-13672.323000,-13685.868000,-13680.149000,5978.764121,-13670.216000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.079234,2671.676000,-7153.265000,-7166.810000,-7161.091000,-7154.770000,-7151.158000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.082567,-8174.859000,-17999.800000,-18013.345000,-18007.626000,-18001.305000,-17997.693000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.085900,-4632.089000,-14457.030000,-14470.575000,-14464.856000,-3979.251691,-14454.923000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.089234,-3062.675000,-12887.616000,-12901.161000,-12895.442000,6763.471121,-12885.509000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.092567,1880.046000,-7944.895000,-7958.440000,-7952.721000,6431.914403,-7942.788000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.095900,2168.404000,-7656.537000,-7670.082000,-7664.363000,-7658.042000,-7654.430000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.095900,2168.404000,-7656.537000,-7670.082000,-7664.363000,-7658.042000,-7654.430000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.102567,-4717.272000,-14542.213000,-14555.758000,-14550.039000,-3937.285854,-14540.106000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.105900,-3050.033000,-12874.974000,-12888.519000,-12882.800000,6424.654542,-12872.867000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.109234,1759.646000,-8065.295000,-8078.840000,-8073.121000,6707.055244,-8062.588462,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.112567,1820.749000,-8004.192000,-8017.737000,-8012.018000,-8005.697000,-8002.085000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.115900,-8148.672000,-17973.613000,-17987.158000,-17981.439000,-17975.118000,-17963.112465,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.119234,-4797.639000,-14622.580000,-14636.125000,-14630.406000,-3422.992135,-14620.473000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.119234,-4797.639000,-14622.580000,-14636.125000,-14630.406000,-3422.992135,-14620.473000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.125900,1730.449000,-8094.492000,-8108.037000,-8102.318000,6817.602013,-8092.385000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.129234,3231.837000,-6593.104000,-6606.649000,-6600.930000,-6594.609000,-6579.605774,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.132567,-8242.283000,-18067.224000,-18080.769000,-18075.050000,-18068.729000,-18036.638935,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.135900,-4692.289000,-14517.230000,-14530.775000,-14525.056000,-3348.829586,-14515.123000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.139234,-2563.015000,-12387.956000,-12401.501000,-12395.782000,7263.131121,-12175.411089,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.142567,1801.485000,-8023.456000,-8037.001000,-8031.282000,6449.614669,-8021.349000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.142567,1801.485000,-8023.456000,-8037.001000,-8031.282000,6449.614669,-8021.349000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.149234,-8387.967000,-18212.908000,-18226.453000,-18220.734000,-18214.413000,-18210.801000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.152567,-4087.580000,-13912.521000,-13926.066000,-13920.347000,-2506.616154,-10647.727072,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.155900,-2122.953000,-11947.894000,-11961.439000,-11955.720000,7703.193121,-11251.821524,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.159234,1939.945000,-7884.996000,-7898.541000,-7892.822000,6612.065016,-7882.889000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.162567,4561.053000,-5263.888000,-5277.433000,-5271.714000,-5158.336078,-4151.736008,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.165900,-8475.558000,-18300.499000,-18314.044000,-18308.325000,-18302.004000,-18298.392000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.165900,-8475.558000,-18300.499000,-18314.044000,-18308.325000,-18302.004000,-18298.392000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.172567,-1961.918000,-11786.859000,-11800.404000,-11794.685000,7864.228121,-10290.702786,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.175900,2718.933000,-7106.008000,-7119.553000,-7113.834000,7255.807436,1531.247810,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.179234,3912.699000,-5912.242000,-5925.787000,-5920.068000,-5845.074633,-5910.135000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.182567,-8384.656000,-18209.597000,-18223.142000,-18217.423000,-18211.102000,-18207.490000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.185900,-3573.171000,-13398.112000,-13411.657000,-13405.938000,-1859.060730,-3546.791319,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.189234,-777.182000,-10602.123000,-10615.668000,-10609.949000,9048.964121,8926.044128,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.189234,-777.182000,-10602.123000,-10615.668000,-10609.949000,9048.964121,8926.044128,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.195900,2777.929000,-7047.012000,-7060.557000,-7054.838000,-7046.417845,-7044.905000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.199234,-8326.563000,-18151.504000,-18165.049000,-18159.330000,-18153.009000,-18149.397000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.202567,-3655.344000,-13480.285000,-13493.830000,-13488.111000,-1844.972464,-2389.419074,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.205900,-681.765000,-10506.706000,-10520.251000,-10514.532000,9144.381121,9140.769231,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.209234,3366.685000,-6458.256000,-6471.801000,-6466.082000,8416.652976,8465.457690,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.212567,2388.736000,-7436.205000,-7449.750000,-7444.031000,-7184.311963,-7120.839286,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.212567,2388.736000,-7436.205000,-7449.750000,-7444.031000,-7184.311963,-7120.839286,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.219234,-3750.460000,-13575.401000,-13588.946000,-13583.227000,-1621.916491,-1639.186201,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.222567,-515.011000,-10339.952000,-10353.497000,-10347.778000,9311.135121,9307.523231,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.225900,3228.827000,-6596.114000,-6609.659000,-6603.940000,9586.568749,10082.747794,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.229234,3600.261000,-6224.680000,-6238.225000,-6232.506000,-5388.622022,-4725.226326,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.232567,-8372.014000,-18196.955000,-18210.500000,-18204.781000,-18198.460000,-18194.848000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.235900,-3408.223000,-13233.164000,-13246.709000,-13240.990000,-1070.963475,-766.357886,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.235900,-3408.223000,-13233.164000,-13246.709000,-13240.990000,-1070.963475,-766.357886,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.242567,3140.032000,-6684.909000,-6698.454000,-6692.735000,10554.248641,10487.672508,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.245900,7728.777000,-2096.164000,-2109.709000,-2103.990000,-560.787416,7667.024565,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.249234,5073.355000,-4751.586000,-4765.131000,-4759.412000,-4753.091000,6444.199113,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.252567,-4515.903000,-14340.844000,-14354.389000,-14348.670000,-2383.760939,-4074.343110,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.255900,583.037000,-9241.904000,-9255.449000,-9249.730000,10409.183121,10405.571231,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.259234,2080.211000,-7744.730000,-7758.275000,-7752.556000,10200.643472,9970.133817,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.259234,2080.211000,-7744.730000,-7758.275000,-7752.556000,10200.643472,9970.133817,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.265900,9863.168000,38.227000,24.682000,30.401000,36.722000,16948.810311,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
16.269234,3464.209000,-6360.732000,-6374.277000,-6368.558000,5925.018811,5787.719325,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0
